model_key,model_label,person_index,action_verb_count,bullet_count,char_count,explanation_connector_count,line_count,medical_disclaimer_present,numeric_evidence_count,required_heading_count,required_heading_coverage,word_count,quality_status,generation_seconds,predicted_body_age_years
teacher_llama31_8b,Teacher: Llama 3.1 8B,1430,11,4,2662,2,22,1,7,5,1.0,392,passed,5.031000000000001,53.58
teacher_llama31_8b,Teacher: Llama 3.1 8B,1431,16,22,2762,1,36,1,19,5,1.0,400,passed,5.763,27.71
teacher_llama31_8b,Teacher: Llama 3.1 8B,1432,12,4,2432,2,22,1,16,5,1.0,368,passed,5.052,70.93
teacher_llama31_8b,Teacher: Llama 3.1 8B,1433,12,10,2930,2,30,1,16,5,1.0,444,passed,5.858,18.0
teacher_llama31_8b,Teacher: Llama 3.1 8B,1434,9,4,2815,1,22,1,9,5,1.0,413,passed,5.329,29.81
teacher_llama31_8b,Teacher: Llama 3.1 8B,1435,10,9,3121,3,27,1,9,5,1.0,456,passed,5.886,74.67
teacher_llama31_8b,Teacher: Llama 3.1 8B,1436,7,5,2528,3,23,1,16,5,1.0,378,passed,5.183,61.51
teacher_llama31_8b,Teacher: Llama 3.1 8B,1437,7,4,2858,3,22,1,21,5,1.0,423,passed,5.812,31.18
teacher_llama31_8b,Teacher: Llama 3.1 8B,1438,8,5,3264,3,23,1,20,5,1.0,490,passed,6.421,56.11
teacher_llama31_8b,Teacher: Llama 3.1 8B,1439,9,17,3465,2,35,1,22,5,1.0,495,passed,7.244,44.98
teacher_llama31_8b,Teacher: Llama 3.1 8B,1440,12,5,2768,2,23,1,13,5,1.0,404,passed,5.345,24.23
teacher_llama31_8b,Teacher: Llama 3.1 8B,1441,14,15,3194,3,28,1,18,5,1.0,461,passed,6.347,45.49
teacher_llama31_8b,Teacher: Llama 3.1 8B,1442,6,5,2546,2,23,1,14,5,1.0,378,passed,5.162000000000001,36.47
teacher_llama31_8b,Teacher: Llama 3.1 8B,1443,6,16,3131,2,29,1,20,5,1.0,457,passed,6.25,61.2
teacher_llama31_8b,Teacher: Llama 3.1 8B,1444,9,4,2896,1,22,1,15,5,1.0,425,passed,5.672000000000001,46.44
teacher_llama31_8b,Teacher: Llama 3.1 8B,1445,15,17,2576,1,30,1,17,5,1.0,376,passed,5.271,59.99
teacher_llama31_8b,Teacher: Llama 3.1 8B,1446,9,3,2441,1,21,1,6,5,1.0,353,passed,4.579,23.84
teacher_llama31_8b,Teacher: Llama 3.1 8B,1447,12,17,2789,0,30,1,22,5,1.0,408,passed,5.7620000000000005,58.84
teacher_llama31_8b,Teacher: Llama 3.1 8B,1448,9,4,2320,3,22,1,10,5,1.0,347,passed,4.66,84.28
teacher_llama31_8b,Teacher: Llama 3.1 8B,1449,8,5,2722,3,23,1,19,5,1.0,401,passed,5.662999999999999,40.65
teacher_llama31_8b,Teacher: Llama 3.1 8B,1450,8,17,3069,2,30,1,23,5,1.0,450,passed,6.379,83.9
teacher_llama31_8b,Teacher: Llama 3.1 8B,1451,7,8,2617,2,27,1,10,5,1.0,376,passed,5.065,72.27
teacher_llama31_8b,Teacher: Llama 3.1 8B,1452,13,16,2820,4,29,1,16,5,1.0,401,passed,5.521,54.71
teacher_llama31_8b,Teacher: Llama 3.1 8B,1453,11,15,2767,1,28,1,21,5,1.0,400,passed,5.605,60.59
teacher_llama31_8b,Teacher: Llama 3.1 8B,1454,10,6,3001,2,24,1,21,5,1.0,447,passed,6.1129999999999995,51.33
teacher_llama31_8b,Teacher: Llama 3.1 8B,1455,13,5,2492,1,23,1,15,5,1.0,361,passed,4.922,76.93
teacher_llama31_8b,Teacher: Llama 3.1 8B,1456,6,5,2903,3,23,1,9,5,1.0,417,passed,5.5360000000000005,19.63
teacher_llama31_8b,Teacher: Llama 3.1 8B,1457,11,4,2720,3,22,1,18,5,1.0,403,passed,5.426,64.44
teacher_llama31_8b,Teacher: Llama 3.1 8B,1458,8,7,2618,3,25,1,9,5,1.0,380,passed,5.156000000000001,76.3
teacher_llama31_8b,Teacher: Llama 3.1 8B,1459,12,6,3204,2,24,1,21,5,1.0,470,passed,6.431,71.99
teacher_llama31_8b,Teacher: Llama 3.1 8B,1460,15,16,2607,0,29,1,19,5,1.0,384,passed,5.3660000000000005,62.88
teacher_llama31_8b,Teacher: Llama 3.1 8B,1461,10,15,2906,3,28,1,21,5,1.0,423,passed,5.928,23.38
teacher_llama31_8b,Teacher: Llama 3.1 8B,1462,10,10,2904,3,28,1,9,5,1.0,412,passed,5.522,42.56
teacher_llama31_8b,Teacher: Llama 3.1 8B,1463,11,5,2969,2,28,1,13,5,1.0,424,passed,5.73,38.76
teacher_llama31_8b,Teacher: Llama 3.1 8B,1464,9,6,2842,2,24,1,18,5,1.0,426,passed,5.778,30.37
teacher_llama31_8b,Teacher: Llama 3.1 8B,1465,12,5,2753,1,23,1,11,5,1.0,415,passed,5.476,27.18
teacher_llama31_8b,Teacher: Llama 3.1 8B,1466,5,5,3355,3,28,1,33,5,1.0,482,passed,6.711,38.09
teacher_llama31_8b,Teacher: Llama 3.1 8B,1467,9,5,2982,2,23,1,19,5,1.0,444,passed,6.056,59.28
teacher_llama31_8b,Teacher: Llama 3.1 8B,1468,11,7,3574,1,26,1,25,5,1.0,522,passed,7.041,70.49
teacher_llama31_8b,Teacher: Llama 3.1 8B,1469,12,8,3116,2,26,1,14,5,1.0,456,passed,6.148,68.72
teacher_llama31_8b,Teacher: Llama 3.1 8B,1470,14,16,2807,2,29,1,18,5,1.0,409,passed,5.627000000000001,43.35
teacher_llama31_8b,Teacher: Llama 3.1 8B,1471,10,4,2833,1,23,1,9,5,1.0,416,passed,5.395,31.44
teacher_llama31_8b,Teacher: Llama 3.1 8B,1472,13,7,3199,2,26,1,21,5,1.0,473,passed,6.284,83.2
teacher_llama31_8b,Teacher: Llama 3.1 8B,1473,14,5,3142,5,23,1,8,5,1.0,454,passed,5.787999999999999,35.48
teacher_llama31_8b,Teacher: Llama 3.1 8B,1474,12,15,2747,1,28,1,20,5,1.0,395,passed,5.5920000000000005,69.68
teacher_llama31_8b,Teacher: Llama 3.1 8B,1475,13,16,3517,2,37,1,25,5,1.0,524,passed,7.215,61.49
teacher_llama31_8b,Teacher: Llama 3.1 8B,1476,8,6,3043,3,24,1,18,5,1.0,452,passed,6.199,67.86
teacher_llama31_8b,Teacher: Llama 3.1 8B,1477,11,5,2758,1,23,1,14,5,1.0,397,passed,5.444,63.97
teacher_llama31_8b,Teacher: Llama 3.1 8B,1478,15,16,3215,3,29,1,21,5,1.0,474,passed,6.428,52.13
teacher_llama31_8b,Teacher: Llama 3.1 8B,1479,9,6,3087,3,25,1,16,5,1.0,457,passed,6.077000000000001,75.76
teacher_llama31_8b,Teacher: Llama 3.1 8B,1480,7,5,2902,3,23,1,10,5,1.0,428,passed,5.644,71.68
teacher_llama31_8b,Teacher: Llama 3.1 8B,1481,9,5,3280,3,23,1,21,5,1.0,485,passed,6.607,87.12
teacher_llama31_8b,Teacher: Llama 3.1 8B,1482,6,4,3198,4,22,1,17,5,1.0,470,passed,6.322,77.58
teacher_llama31_8b,Teacher: Llama 3.1 8B,1483,15,17,2925,1,30,1,22,5,1.0,420,passed,5.837999999999999,77.11
teacher_llama31_8b,Teacher: Llama 3.1 8B,1484,11,18,3054,3,31,1,19,5,1.0,444,passed,6.056,71.65
teacher_llama31_8b,Teacher: Llama 3.1 8B,1485,6,5,2922,3,24,1,16,5,1.0,422,passed,5.732,33.96
teacher_llama31_8b,Teacher: Llama 3.1 8B,1486,12,19,2476,1,33,1,16,5,1.0,356,passed,5.087,47.41
teacher_llama31_8b,Teacher: Llama 3.1 8B,1487,8,11,3164,2,29,1,18,5,1.0,445,passed,6.22,42.33
teacher_llama31_8b,Teacher: Llama 3.1 8B,1488,6,5,2433,3,23,1,11,5,1.0,356,passed,4.868,82.83
teacher_llama31_8b,Teacher: Llama 3.1 8B,1489,7,6,2676,2,24,1,27,5,1.0,396,passed,5.768,71.57
teacher_llama31_8b,Teacher: Llama 3.1 8B,1490,10,5,2951,3,23,1,20,5,1.0,457,passed,6.183,74.56
teacher_llama31_8b,Teacher: Llama 3.1 8B,1491,6,5,2572,2,23,1,9,5,1.0,379,passed,5.037,46.74
teacher_llama31_8b,Teacher: Llama 3.1 8B,1492,9,7,3071,2,25,1,16,5,1.0,456,passed,6.211,60.43
teacher_llama31_8b,Teacher: Llama 3.1 8B,1493,7,4,3025,4,22,1,10,5,1.0,445,passed,5.625,35.34
teacher_llama31_8b,Teacher: Llama 3.1 8B,1494,8,7,3388,3,26,1,9,5,1.0,492,passed,6.523,50.47
teacher_llama31_8b,Teacher: Llama 3.1 8B,1495,8,6,2535,3,24,1,17,5,1.0,375,passed,5.232,64.04
teacher_llama31_8b,Teacher: Llama 3.1 8B,1496,8,6,2815,4,24,1,7,5,1.0,419,passed,5.475,72.75
teacher_llama31_8b,Teacher: Llama 3.1 8B,1497,11,7,3163,2,25,1,11,5,1.0,455,passed,6.093999999999999,68.43
teacher_llama31_8b,Teacher: Llama 3.1 8B,1498,13,13,2636,0,26,1,19,5,1.0,386,passed,5.357,73.03
teacher_llama31_8b,Teacher: Llama 3.1 8B,1499,6,7,3259,2,25,1,21,5,1.0,470,passed,6.462999999999999,73.34
teacher_llama31_8b,Teacher: Llama 3.1 8B,1500,8,15,3194,4,28,1,20,5,1.0,458,passed,6.392,82.17
teacher_llama31_8b,Teacher: Llama 3.1 8B,1501,8,4,3184,4,22,1,12,5,1.0,456,passed,6.002999999999999,25.57
teacher_llama31_8b,Teacher: Llama 3.1 8B,1502,7,4,3201,5,22,1,18,5,1.0,478,passed,6.405,52.23
teacher_llama31_8b,Teacher: Llama 3.1 8B,1503,9,4,2574,3,22,1,13,5,1.0,389,passed,5.091,30.64
teacher_llama31_8b,Teacher: Llama 3.1 8B,1504,12,5,3605,2,33,1,28,5,1.0,525,passed,7.242999999999999,20.3
teacher_llama31_8b,Teacher: Llama 3.1 8B,1505,16,15,3111,4,28,1,19,5,1.0,450,passed,6.164,76.68
teacher_llama31_8b,Teacher: Llama 3.1 8B,1506,9,6,2667,3,24,1,12,5,1.0,392,passed,5.297999999999999,50.15
teacher_llama31_8b,Teacher: Llama 3.1 8B,1507,9,5,2625,4,23,1,15,5,1.0,387,passed,5.2410000000000005,54.51
teacher_llama31_8b,Teacher: Llama 3.1 8B,1508,7,3,2869,3,21,1,13,5,1.0,426,passed,5.558,26.38
teacher_llama31_8b,Teacher: Llama 3.1 8B,1509,9,5,2964,2,23,1,10,5,1.0,434,passed,5.5729999999999995,35.69
teacher_llama31_8b,Teacher: Llama 3.1 8B,1510,11,4,2847,1,22,1,12,5,1.0,414,passed,5.496,52.06
teacher_llama31_8b,Teacher: Llama 3.1 8B,1511,7,5,2359,4,23,1,19,5,1.0,342,passed,4.643,83.17
teacher_llama31_8b,Teacher: Llama 3.1 8B,1512,11,5,2848,1,23,1,22,5,1.0,423,passed,5.862,74.75
teacher_llama31_8b,Teacher: Llama 3.1 8B,1513,14,15,2620,0,28,1,22,5,1.0,375,passed,5.455,79.05
teacher_llama31_8b,Teacher: Llama 3.1 8B,1514,13,14,2388,2,27,1,19,5,1.0,347,passed,4.86,48.39
teacher_llama31_8b,Teacher: Llama 3.1 8B,1515,8,5,2944,4,23,1,12,5,1.0,425,passed,5.669,75.74
teacher_llama31_8b,Teacher: Llama 3.1 8B,1516,14,17,2957,1,30,1,25,5,1.0,429,passed,5.925,58.21
teacher_llama31_8b,Teacher: Llama 3.1 8B,1517,12,5,2654,2,23,1,22,5,1.0,397,passed,5.599,59.22
teacher_llama31_8b,Teacher: Llama 3.1 8B,1518,10,16,2644,2,29,1,16,5,1.0,392,passed,5.386,31.84
teacher_llama31_8b,Teacher: Llama 3.1 8B,1519,7,17,3221,4,39,1,20,5,1.0,467,passed,6.517,52.59
teacher_llama31_8b,Teacher: Llama 3.1 8B,1520,10,4,2737,2,22,1,18,5,1.0,415,passed,5.664,81.18
teacher_llama31_8b,Teacher: Llama 3.1 8B,1521,11,7,3308,2,30,1,12,5,1.0,469,passed,6.347,52.25
teacher_llama31_8b,Teacher: Llama 3.1 8B,1522,8,13,3061,4,26,1,15,5,1.0,430,passed,5.996,50.32
teacher_llama31_8b,Teacher: Llama 3.1 8B,1523,7,7,2924,2,25,1,19,5,1.0,423,passed,5.86,56.55
teacher_llama31_8b,Teacher: Llama 3.1 8B,1524,15,17,2916,3,30,1,18,5,1.0,422,passed,5.892,77.3
teacher_llama31_8b,Teacher: Llama 3.1 8B,1525,10,6,2572,3,24,1,12,5,1.0,374,passed,5.256,44.21
teacher_llama31_8b,Teacher: Llama 3.1 8B,1526,15,20,2640,1,34,1,15,5,1.0,391,passed,5.432,30.13
teacher_llama31_8b,Teacher: Llama 3.1 8B,1527,11,6,3236,3,25,1,17,5,1.0,483,passed,6.4239999999999995,52.12
teacher_llama31_8b,Teacher: Llama 3.1 8B,1528,8,6,2898,2,24,1,18,5,1.0,426,passed,5.8020000000000005,29.36
teacher_llama31_8b,Teacher: Llama 3.1 8B,1529,9,7,2423,2,25,1,11,5,1.0,357,passed,4.842,37.24
teacher_llama31_8b,Teacher: Llama 3.1 8B,1530,7,16,2871,2,29,1,19,5,1.0,411,passed,5.672000000000001,73.6
teacher_llama31_8b,Teacher: Llama 3.1 8B,1531,10,9,2937,2,27,1,17,5,1.0,428,passed,5.812,73.68
teacher_llama31_8b,Teacher: Llama 3.1 8B,1532,14,12,2630,2,28,1,11,5,1.0,375,passed,5.081,66.12
teacher_llama31_8b,Teacher: Llama 3.1 8B,1533,10,10,3307,2,29,1,9,5,1.0,468,passed,6.172000000000001,58.09
teacher_llama31_8b,Teacher: Llama 3.1 8B,1534,12,15,2703,3,28,1,22,5,1.0,397,passed,5.412000000000001,73.24
teacher_llama31_8b,Teacher: Llama 3.1 8B,1535,8,4,2945,1,23,1,16,5,1.0,438,passed,5.843999999999999,52.57
teacher_llama31_8b,Teacher: Llama 3.1 8B,1536,9,3,2611,2,21,1,8,5,1.0,382,passed,5.024,43.06
teacher_llama31_8b,Teacher: Llama 3.1 8B,1537,10,3,2784,2,21,1,9,5,1.0,407,passed,5.406000000000001,51.29
teacher_llama31_8b,Teacher: Llama 3.1 8B,1538,8,5,2906,2,23,1,11,5,1.0,424,passed,5.718,51.37
teacher_llama31_8b,Teacher: Llama 3.1 8B,1539,7,10,2576,2,29,1,21,5,1.0,396,passed,5.5520000000000005,83.81
teacher_llama31_8b,Teacher: Llama 3.1 8B,1540,11,6,3509,1,29,1,20,5,1.0,514,passed,7.062,72.46
teacher_llama31_8b,Teacher: Llama 3.1 8B,1541,15,18,2865,3,31,1,23,5,1.0,418,passed,5.856,48.44
teacher_llama31_8b,Teacher: Llama 3.1 8B,1542,7,4,3260,5,22,1,15,5,1.0,464,passed,6.007000000000001,82.61
teacher_llama31_8b,Teacher: Llama 3.1 8B,1543,10,4,2914,2,22,1,13,5,1.0,420,passed,5.5729999999999995,18.0
teacher_llama31_8b,Teacher: Llama 3.1 8B,1544,7,5,2740,1,23,1,9,5,1.0,403,passed,5.42,31.0
teacher_llama31_8b,Teacher: Llama 3.1 8B,1545,12,4,2636,2,22,1,15,5,1.0,397,passed,5.343999999999999,80.1
teacher_llama31_8b,Teacher: Llama 3.1 8B,1546,10,6,3262,2,24,1,17,5,1.0,479,passed,6.545,70.5
teacher_llama31_8b,Teacher: Llama 3.1 8B,1547,10,4,2635,3,22,1,18,5,1.0,396,passed,5.495,81.2
teacher_llama31_8b,Teacher: Llama 3.1 8B,1548,8,5,2939,4,23,1,13,5,1.0,433,passed,5.827999999999999,64.8
teacher_llama31_8b,Teacher: Llama 3.1 8B,1549,10,5,2749,3,23,1,10,5,1.0,408,passed,5.397,52.2
teacher_llama31_8b,Teacher: Llama 3.1 8B,1550,12,14,3029,4,27,1,13,5,1.0,428,passed,5.936,18.0
teacher_llama31_8b,Teacher: Llama 3.1 8B,1551,10,6,2826,2,24,1,16,5,1.0,408,passed,5.461,44.49
teacher_llama31_8b,Teacher: Llama 3.1 8B,1552,11,5,2942,2,23,1,13,5,1.0,433,passed,5.778,47.11
teacher_llama31_8b,Teacher: Llama 3.1 8B,1553,9,6,2753,2,24,1,17,5,1.0,424,passed,5.83,79.15
teacher_llama31_8b,Teacher: Llama 3.1 8B,1554,6,6,3503,2,28,1,26,5,1.0,507,passed,7.047000000000001,57.26
teacher_llama31_8b,Teacher: Llama 3.1 8B,1555,7,2,2926,3,20,1,11,5,1.0,443,passed,5.643,34.54
teacher_llama31_8b,Teacher: Llama 3.1 8B,1556,7,5,2748,3,23,1,20,5,1.0,400,passed,5.567,87.78
teacher_llama31_8b,Teacher: Llama 3.1 8B,1557,6,4,3405,1,27,1,20,5,1.0,509,passed,7.097,51.44
teacher_llama31_8b,Teacher: Llama 3.1 8B,1558,14,16,2642,1,29,1,20,5,1.0,392,passed,5.51,69.37
teacher_llama31_8b,Teacher: Llama 3.1 8B,1559,10,4,2955,3,23,1,10,5,1.0,432,passed,5.652,59.67
teacher_llama31_8b,Teacher: Llama 3.1 8B,1560,7,4,2548,3,23,1,13,5,1.0,377,passed,5.16,45.0
teacher_llama31_8b,Teacher: Llama 3.1 8B,1561,8,8,3163,5,26,1,14,5,1.0,457,passed,6.271,89.0
teacher_llama31_8b,Teacher: Llama 3.1 8B,1562,16,18,3257,4,31,1,19,5,1.0,471,passed,6.689,79.49
teacher_llama31_8b,Teacher: Llama 3.1 8B,1563,9,5,2692,3,23,1,20,5,1.0,410,passed,5.611000000000001,80.16
teacher_llama31_8b,Teacher: Llama 3.1 8B,1564,10,17,2576,2,30,1,22,5,1.0,375,passed,5.4639999999999995,69.6
teacher_llama31_8b,Teacher: Llama 3.1 8B,1565,6,5,2591,4,23,1,13,5,1.0,374,passed,4.902,42.59
teacher_llama31_8b,Teacher: Llama 3.1 8B,1566,9,8,3504,7,26,1,28,5,1.0,522,passed,7.107,76.52
teacher_llama31_8b,Teacher: Llama 3.1 8B,1567,6,6,2622,2,24,1,23,5,1.0,391,passed,5.481,64.56
teacher_llama31_8b,Teacher: Llama 3.1 8B,1568,11,5,2957,1,23,1,17,5,1.0,435,passed,5.73,42.01
teacher_llama31_8b,Teacher: Llama 3.1 8B,1569,15,4,3045,2,23,1,11,5,1.0,447,passed,5.893,29.21
teacher_llama31_8b,Teacher: Llama 3.1 8B,1570,8,15,3007,3,28,1,20,5,1.0,431,passed,5.985,77.5
teacher_llama31_8b,Teacher: Llama 3.1 8B,1571,12,7,2679,1,25,1,13,5,1.0,393,passed,5.289,61.96
teacher_llama31_8b,Teacher: Llama 3.1 8B,1572,11,7,2754,2,26,1,17,5,1.0,389,passed,5.4,80.9
teacher_llama31_8b,Teacher: Llama 3.1 8B,1573,7,5,3286,3,28,1,22,5,1.0,484,passed,6.596,58.74
teacher_llama31_8b,Teacher: Llama 3.1 8B,1574,9,6,2868,3,24,1,19,5,1.0,436,passed,5.933,82.68
teacher_llama31_8b,Teacher: Llama 3.1 8B,1575,14,8,2956,2,26,1,14,5,1.0,423,passed,5.687,34.38
teacher_llama31_8b,Teacher: Llama 3.1 8B,1576,12,7,2797,2,25,1,12,5,1.0,418,passed,5.587000000000001,48.57
teacher_llama31_8b,Teacher: Llama 3.1 8B,1577,8,6,2780,2,24,1,10,5,1.0,407,passed,5.4910000000000005,47.35
teacher_llama31_8b,Teacher: Llama 3.1 8B,1578,10,5,2983,1,23,1,16,5,1.0,441,passed,6.007999999999999,83.65
teacher_llama31_8b,Teacher: Llama 3.1 8B,1579,9,6,2877,3,24,1,15,5,1.0,420,passed,5.765,64.03
teacher_llama31_8b,Teacher: Llama 3.1 8B,1580,12,7,2964,3,25,1,20,5,1.0,433,passed,6.021,80.93
teacher_llama31_8b,Teacher: Llama 3.1 8B,1581,10,5,3094,2,23,1,13,5,1.0,443,passed,5.997999999999999,35.06
teacher_llama31_8b,Teacher: Llama 3.1 8B,1582,6,5,2749,3,23,1,9,5,1.0,400,passed,5.38,47.01
teacher_llama31_8b,Teacher: Llama 3.1 8B,1583,10,6,2831,2,24,1,13,5,1.0,421,passed,5.742000000000001,67.76
teacher_llama31_8b,Teacher: Llama 3.1 8B,1584,17,17,3292,1,30,1,17,5,1.0,477,passed,6.52,60.08
teacher_llama31_8b,Teacher: Llama 3.1 8B,1585,14,17,2622,0,30,1,20,5,1.0,377,passed,5.494,55.72
teacher_llama31_8b,Teacher: Llama 3.1 8B,1586,13,7,3039,2,25,1,12,5,1.0,430,passed,5.702000000000001,76.48
teacher_llama31_8b,Teacher: Llama 3.1 8B,1587,10,4,2508,1,22,1,14,5,1.0,369,passed,4.97,65.16
teacher_llama31_8b,Teacher: Llama 3.1 8B,1588,9,6,2883,3,24,1,19,5,1.0,426,passed,5.906000000000001,64.6
teacher_llama31_8b,Teacher: Llama 3.1 8B,1589,11,6,2874,2,24,1,16,5,1.0,434,passed,5.774,73.53
teacher_llama31_8b,Teacher: Llama 3.1 8B,1590,8,6,3153,1,24,1,9,5,1.0,456,passed,5.854,30.27
teacher_llama31_8b,Teacher: Llama 3.1 8B,1591,7,6,2985,4,24,1,9,5,1.0,443,passed,5.796,20.56
teacher_llama31_8b,Teacher: Llama 3.1 8B,1592,8,5,2976,3,23,1,15,5,1.0,437,passed,6.029,76.78
teacher_llama31_8b,Teacher: Llama 3.1 8B,1593,14,18,2864,0,31,1,23,5,1.0,423,passed,5.801,26.47
teacher_llama31_8b,Teacher: Llama 3.1 8B,1594,8,4,2842,1,22,1,12,5,1.0,427,passed,5.722,35.56
teacher_llama31_8b,Teacher: Llama 3.1 8B,1595,12,15,3045,3,33,1,17,5,1.0,441,passed,6.125,18.0
teacher_llama31_8b,Teacher: Llama 3.1 8B,1596,6,3,2588,3,21,1,21,5,1.0,382,passed,5.267,52.92
teacher_llama31_8b,Teacher: Llama 3.1 8B,1597,14,14,2974,3,27,1,18,5,1.0,421,passed,6.074,22.36
teacher_llama31_8b,Teacher: Llama 3.1 8B,1598,15,13,3223,2,31,1,21,5,1.0,472,passed,6.575,50.11
teacher_llama31_8b,Teacher: Llama 3.1 8B,1599,9,4,3059,3,22,1,11,5,1.0,450,passed,5.867999999999999,31.53
teacher_llama31_8b,Teacher: Llama 3.1 8B,1600,10,5,2562,1,23,1,16,5,1.0,370,passed,5.109,48.98
teacher_llama31_8b,Teacher: Llama 3.1 8B,1601,13,20,2795,3,34,1,20,5,1.0,415,passed,5.821000000000001,25.13
teacher_llama31_8b,Teacher: Llama 3.1 8B,1602,8,5,3027,4,23,1,13,5,1.0,431,passed,5.791,63.05
teacher_llama31_8b,Teacher: Llama 3.1 8B,1603,16,4,3412,6,29,1,20,5,1.0,487,passed,6.654,79.25
teacher_llama31_8b,Teacher: Llama 3.1 8B,1604,14,14,3014,3,27,1,13,5,1.0,426,passed,5.91,20.27
teacher_llama31_8b,Teacher: Llama 3.1 8B,1605,8,5,3447,4,26,1,29,5,1.0,525,passed,7.25,71.19
teacher_llama31_8b,Teacher: Llama 3.1 8B,1606,9,5,2766,2,23,1,10,5,1.0,415,passed,5.495,19.23
teacher_llama31_8b,Teacher: Llama 3.1 8B,1607,7,5,2788,4,23,1,12,5,1.0,407,passed,5.672000000000001,43.81
teacher_llama31_8b,Teacher: Llama 3.1 8B,1608,12,4,3022,2,22,1,13,5,1.0,451,passed,5.848,39.52
teacher_llama31_8b,Teacher: Llama 3.1 8B,1609,13,15,2799,1,28,1,17,5,1.0,395,passed,5.505,79.36
teacher_llama31_8b,Teacher: Llama 3.1 8B,1610,7,6,2949,1,24,1,13,5,1.0,423,passed,5.626,75.99
teacher_llama31_8b,Teacher: Llama 3.1 8B,1611,5,6,2886,4,24,1,18,5,1.0,416,passed,5.73,41.68
teacher_llama31_8b,Teacher: Llama 3.1 8B,1612,16,14,2920,4,27,1,18,5,1.0,429,passed,5.941,35.1
teacher_llama31_8b,Teacher: Llama 3.1 8B,1613,4,4,2494,2,22,1,15,5,1.0,373,passed,5.167000000000001,65.33
teacher_llama31_8b,Teacher: Llama 3.1 8B,1614,14,4,2570,2,22,1,14,5,1.0,373,passed,4.954,45.16
teacher_llama31_8b,Teacher: Llama 3.1 8B,1615,8,4,2475,1,22,1,11,5,1.0,362,passed,4.784,18.0
teacher_llama31_8b,Teacher: Llama 3.1 8B,1616,11,6,3014,3,24,1,13,5,1.0,449,passed,5.986000000000001,28.66
teacher_llama31_8b,Teacher: Llama 3.1 8B,1617,10,6,2866,4,24,1,21,5,1.0,427,passed,5.814,89.0
teacher_llama31_8b,Teacher: Llama 3.1 8B,1618,11,5,2583,3,23,1,14,5,1.0,385,passed,5.178,70.51
teacher_llama31_8b,Teacher: Llama 3.1 8B,1619,13,14,3014,2,33,1,19,5,1.0,449,passed,6.252999999999999,20.43
teacher_llama31_8b,Teacher: Llama 3.1 8B,1620,9,14,3287,4,32,1,19,5,1.0,487,passed,6.716,83.46
teacher_llama31_8b,Teacher: Llama 3.1 8B,1621,7,16,2873,2,29,1,17,5,1.0,420,passed,5.82,54.06
teacher_llama31_8b,Teacher: Llama 3.1 8B,1622,16,6,3008,2,24,1,13,5,1.0,429,passed,5.723,76.93
teacher_llama31_8b,Teacher: Llama 3.1 8B,1623,13,9,3008,3,27,1,23,5,1.0,445,passed,6.257000000000001,89.0
teacher_llama31_8b,Teacher: Llama 3.1 8B,1624,16,10,2875,1,28,1,10,5,1.0,397,passed,5.343999999999999,34.35
teacher_llama31_8b,Teacher: Llama 3.1 8B,1625,7,7,3216,2,25,1,10,5,1.0,464,passed,6.051,46.71
teacher_llama31_8b,Teacher: Llama 3.1 8B,1626,10,7,2655,2,25,1,10,5,1.0,375,passed,5.182,67.55
teacher_llama31_8b,Teacher: Llama 3.1 8B,1627,6,6,2654,1,24,1,20,5,1.0,410,passed,5.655,58.27
teacher_llama31_8b,Teacher: Llama 3.1 8B,1628,7,4,2537,3,22,1,9,5,1.0,368,passed,4.922,70.97
teacher_llama31_8b,Teacher: Llama 3.1 8B,1629,12,11,3017,2,30,1,13,5,1.0,447,passed,6.103,37.31
teacher_llama31_8b,Teacher: Llama 3.1 8B,1630,12,15,2795,3,28,1,16,5,1.0,414,passed,5.601,38.22
teacher_llama31_8b,Teacher: Llama 3.1 8B,1631,10,7,2579,3,25,1,21,5,1.0,380,passed,5.426,74.09
teacher_llama31_8b,Teacher: Llama 3.1 8B,1632,11,15,2889,4,28,1,19,5,1.0,426,passed,5.815,32.0
teacher_llama31_8b,Teacher: Llama 3.1 8B,1633,9,7,3224,2,25,1,12,5,1.0,461,passed,6.141,41.95
teacher_llama31_8b,Teacher: Llama 3.1 8B,1634,12,14,2971,1,32,1,15,5,1.0,430,passed,6.042000000000001,44.06
teacher_llama31_8b,Teacher: Llama 3.1 8B,1635,7,4,2890,2,24,1,13,5,1.0,428,passed,5.558,18.0
teacher_llama31_8b,Teacher: Llama 3.1 8B,1636,10,6,2626,3,24,1,15,5,1.0,382,passed,5.19,80.3
teacher_llama31_8b,Teacher: Llama 3.1 8B,1637,5,4,3014,1,22,1,16,5,1.0,452,passed,5.8389999999999995,22.67
teacher_llama31_8b,Teacher: Llama 3.1 8B,1638,9,15,3275,1,33,1,14,5,1.0,463,passed,6.586,66.17
teacher_llama31_8b,Teacher: Llama 3.1 8B,1639,9,5,2628,2,23,1,9,5,1.0,386,passed,5.13,28.38
teacher_llama31_8b,Teacher: Llama 3.1 8B,1640,13,18,2725,2,34,1,23,5,1.0,391,passed,5.785,62.16
teacher_llama31_8b,Teacher: Llama 3.1 8B,1641,8,11,2480,1,29,1,16,5,1.0,368,passed,5.23,30.0
teacher_llama31_8b,Teacher: Llama 3.1 8B,1642,13,26,3176,5,40,1,19,5,1.0,454,review_needed,6.497000000000001,77.8
