action_verb_count,bullet_count,category_alcohol,category_checks,category_diet,category_exercise,category_follow-up,category_sleep,category_smoking,category_stress,distillation_id,explanation_connector_count,feature_Activity,feature_Alcohol,feature_BMI,feature_Blood Glucose,feature_Blood Pressure,feature_Cholesterol,feature_Diet,feature_Mental Health,feature_Predicted Body Age,feature_Sleep,feature_Smoking,feature_Stress,feature_evidence_count,forbidden_term_count,key_signal_coverage,medical_disclaimer_present,numeric_evidence_count,person_index,quality_score,recommendation_category_count,required_heading_count,required_heading_coverage,response_source,word_count
14,24,1,1,1,1,1,1,1,1,2120,3,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,16,2120,91.0,8,5,1.0,Qwen teacher distillation,395
6,15,1,1,1,1,1,1,1,1,2120,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2120,80.74285714285715,8,5,1.0,Local rule-based fallback,236
16,33,1,1,1,1,1,1,1,1,2121,4,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,20,2121,93.0,8,5,1.0,Qwen teacher distillation,455
6,15,1,1,1,1,1,1,1,1,2121,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2121,80.65714285714286,8,5,1.0,Local rule-based fallback,233
13,25,1,1,1,1,1,1,1,1,2122,3,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,20,2122,91.0,8,5,1.0,Qwen teacher distillation,364
6,15,1,1,1,1,1,1,1,1,2122,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2122,80.71428571428571,8,5,1.0,Local rule-based fallback,235
16,25,1,1,1,1,1,1,1,1,2123,5,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,15,2123,100.0,8,5,1.0,Qwen teacher distillation,411
6,15,1,1,1,1,1,1,1,1,2123,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2123,80.65714285714286,8,5,1.0,Local rule-based fallback,233
13,27,1,1,1,1,1,1,1,1,2124,4,1,1,1,1,1,1,1,0,0,1,1,1,10,0,0.8571428571428571,0,12,2124,89.74285714285713,8,5,1.0,Qwen teacher distillation,336
6,15,1,1,1,1,1,1,1,1,2124,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2124,80.71428571428571,8,5,1.0,Local rule-based fallback,235
15,24,1,1,1,1,1,1,1,1,2125,3,1,1,0,1,1,1,1,1,1,1,1,1,11,0,1.0,0,15,2125,91.0,8,5,1.0,Qwen teacher distillation,391
6,14,1,1,1,1,1,1,1,1,2125,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2125,80.6,8,5,1.0,Local rule-based fallback,231
13,24,1,1,1,1,1,1,1,1,2126,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,24,2126,89.0,8,5,1.0,Qwen teacher distillation,453
6,13,1,1,1,1,1,1,1,1,2126,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,2126,80.37142857142857,8,5,1.0,Local rule-based fallback,223
13,29,1,1,1,1,1,1,1,1,2127,4,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,18,2127,93.0,8,5,1.0,Qwen teacher distillation,391
6,14,1,1,1,1,1,1,1,1,2127,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2127,80.54285714285714,8,5,1.0,Local rule-based fallback,229
16,25,1,1,1,1,1,1,1,1,2128,1,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,20,2128,87.0,8,5,1.0,Qwen teacher distillation,357
6,15,1,1,1,1,1,1,1,1,2128,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2128,80.74285714285715,8,5,1.0,Local rule-based fallback,236
15,22,1,1,1,1,1,1,1,1,2129,3,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,13,2129,90.94285714285715,8,5,1.0,Qwen teacher distillation,348
6,15,1,1,1,1,1,1,1,1,2129,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2129,80.74285714285715,8,5,1.0,Local rule-based fallback,236
14,35,1,1,1,1,1,1,1,1,2130,3,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,27,2130,91.0,8,5,1.0,Qwen teacher distillation,442
6,15,1,1,1,1,1,1,1,1,2130,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2130,80.6,8,5,1.0,Local rule-based fallback,231
15,26,1,1,1,1,1,1,1,1,2131,5,1,1,0,1,1,1,1,0,1,1,1,1,10,0,1.0,0,18,2131,95.0,8,5,1.0,Qwen teacher distillation,376
6,15,1,1,1,1,1,1,1,1,2131,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2131,80.74285714285715,8,5,1.0,Local rule-based fallback,236
13,28,1,1,1,1,1,1,1,1,2132,3,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,19,2132,91.0,8,5,1.0,Qwen teacher distillation,374
6,15,1,1,1,1,1,1,1,1,2132,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,2132,80.54285714285714,8,5,1.0,Local rule-based fallback,229
13,27,1,1,1,1,1,1,1,1,2133,5,1,1,1,0,1,1,1,0,0,1,1,1,9,0,1.0,0,14,2133,93.5,8,5,1.0,Qwen teacher distillation,377
6,13,1,1,1,1,1,1,1,1,2133,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,22,2133,80.25714285714285,8,5,1.0,Local rule-based fallback,219
15,23,1,1,1,1,1,1,1,1,2134,3,1,1,0,1,1,1,1,0,0,1,1,1,9,0,1.0,0,13,2134,89.5,8,5,1.0,Qwen teacher distillation,376
6,15,1,1,1,1,1,1,1,1,2134,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,2134,80.57142857142857,8,5,1.0,Local rule-based fallback,230
13,25,1,1,1,1,1,1,1,1,2135,3,1,1,1,0,1,1,1,1,1,1,1,1,11,0,1.0,0,17,2135,91.0,8,5,1.0,Qwen teacher distillation,364
6,15,1,1,1,1,1,1,1,1,2135,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2135,80.6,8,5,1.0,Local rule-based fallback,231
13,29,1,1,1,1,1,1,1,1,2136,6,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,22,2136,95.0,8,5,1.0,Qwen teacher distillation,444
6,14,1,1,1,1,1,1,1,1,2136,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2136,80.65714285714286,8,5,1.0,Local rule-based fallback,233
16,26,1,1,1,1,1,1,1,1,2137,2,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,12,2137,89.0,8,5,1.0,Qwen teacher distillation,352
6,15,1,1,1,1,1,1,1,1,2137,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2137,80.65714285714286,8,5,1.0,Local rule-based fallback,233
17,28,1,1,1,1,1,1,1,1,2138,6,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,19,2138,95.0,8,5,1.0,Qwen teacher distillation,412
6,14,1,1,1,1,1,1,1,1,2138,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2138,80.71428571428571,8,5,1.0,Local rule-based fallback,235
14,25,1,1,1,1,1,1,1,1,2139,3,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,17,2139,90.57142857142857,8,5,1.0,Qwen teacher distillation,335
6,14,1,1,1,1,1,1,1,1,2139,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,2139,80.45714285714286,8,5,1.0,Local rule-based fallback,226
15,24,1,1,1,1,1,1,1,1,2140,7,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,16,2140,95.0,8,5,1.0,Qwen teacher distillation,421
6,12,1,1,1,1,1,1,1,1,2140,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,2140,80.34285714285714,8,5,1.0,Local rule-based fallback,222
15,19,1,1,1,1,1,1,1,1,2141,3,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,12,2141,91.0,8,5,1.0,Qwen teacher distillation,375
6,15,1,1,1,1,1,1,1,1,2141,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2141,80.71428571428571,8,5,1.0,Local rule-based fallback,235
15,33,1,1,1,1,1,1,1,1,2142,3,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,20,2142,91.0,8,5,1.0,Qwen teacher distillation,468
6,15,1,1,1,1,1,1,1,1,2142,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2142,80.71428571428571,8,5,1.0,Local rule-based fallback,235
16,25,1,1,1,1,1,1,1,1,2143,5,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,18,2143,100.0,8,5,1.0,Qwen teacher distillation,391
6,15,1,1,1,1,1,1,1,1,2143,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2143,80.74285714285715,8,5,1.0,Local rule-based fallback,236
14,22,1,1,1,1,1,1,1,1,2144,3,1,1,1,0,1,1,1,1,0,1,1,1,10,0,1.0,0,19,2144,91.0,8,5,1.0,Qwen teacher distillation,360
6,13,1,1,1,1,1,1,1,1,2144,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,2144,80.28571428571429,8,5,1.0,Local rule-based fallback,220
13,24,1,1,1,1,1,1,1,1,2145,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,21,2145,89.0,8,5,1.0,Qwen teacher distillation,413
6,15,1,1,1,1,1,1,1,1,2145,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2145,80.68571428571428,8,5,1.0,Local rule-based fallback,234
13,29,1,1,1,1,1,1,1,1,2146,3,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,17,2146,91.0,8,5,1.0,Qwen teacher distillation,397
6,15,1,1,1,1,1,1,1,1,2146,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2146,80.71428571428571,8,5,1.0,Local rule-based fallback,235
14,23,1,1,1,1,1,1,1,1,2147,4,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,13,2147,93.0,8,5,1.0,Qwen teacher distillation,380
6,15,1,1,1,1,1,1,1,1,2147,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,2147,80.54285714285714,8,5,1.0,Local rule-based fallback,229
15,30,1,1,1,1,1,1,1,1,2148,3,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,22,2148,91.0,8,5,1.0,Qwen teacher distillation,437
6,14,1,1,1,1,1,1,1,1,2148,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2148,80.65714285714286,8,5,1.0,Local rule-based fallback,233
16,25,1,1,1,1,1,1,1,1,2149,4,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,14,2149,93.0,8,5,1.0,Qwen teacher distillation,384
6,15,1,1,1,1,1,1,1,1,2149,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2149,80.6,8,5,1.0,Local rule-based fallback,231
14,25,1,1,1,1,1,1,1,1,2150,2,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,13,2150,88.54285714285714,8,5,1.0,Qwen teacher distillation,334
6,15,1,1,1,1,1,1,1,1,2150,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2150,80.57142857142857,8,5,1.0,Local rule-based fallback,230
16,27,1,1,1,1,1,1,1,1,2151,3,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,23,2151,91.0,8,5,1.0,Qwen teacher distillation,420
6,15,1,1,1,1,1,1,1,1,2151,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,2151,80.57142857142857,8,5,1.0,Local rule-based fallback,230
14,24,1,1,1,1,1,1,1,1,2152,3,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,11,2152,91.0,8,5,1.0,Qwen teacher distillation,355
6,15,1,1,1,1,1,1,1,1,2152,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2152,80.8,8,5,1.0,Local rule-based fallback,238
15,32,1,1,1,1,1,1,1,1,2153,4,1,1,1,0,1,1,1,0,0,1,1,1,9,0,1.0,1,13,2153,96.5,8,5,1.0,Qwen teacher distillation,385
6,14,1,1,1,1,1,1,1,1,2153,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,2153,80.45714285714286,8,5,1.0,Local rule-based fallback,226
14,22,1,1,1,1,1,1,1,1,2154,2,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,17,2154,88.02857142857142,8,5,1.0,Qwen teacher distillation,316
6,14,1,1,1,1,1,1,1,1,2154,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,2154,80.54285714285714,8,5,1.0,Local rule-based fallback,229
14,34,1,1,1,1,1,1,1,1,2155,3,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,16,2155,91.0,8,5,1.0,Qwen teacher distillation,407
6,15,1,1,1,1,1,1,1,1,2155,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2155,80.54285714285714,8,5,1.0,Local rule-based fallback,229
14,25,1,1,1,1,1,1,1,1,2157,2,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,20,2157,89.0,8,5,1.0,Qwen teacher distillation,392
6,15,1,1,1,1,1,1,1,1,2157,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2157,80.8,8,5,1.0,Local rule-based fallback,238
15,23,1,1,1,1,1,1,1,1,2158,4,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,17,2158,93.0,8,5,1.0,Qwen teacher distillation,435
6,15,1,1,1,1,1,1,1,1,2158,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2158,80.77142857142857,8,5,1.0,Local rule-based fallback,237
15,25,1,1,1,1,1,1,1,1,2159,5,1,1,0,1,1,1,1,1,1,1,1,1,11,0,1.0,0,19,2159,95.0,8,5,1.0,Qwen teacher distillation,399
6,15,1,1,1,1,1,1,1,1,2159,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2159,80.68571428571428,8,5,1.0,Local rule-based fallback,234
13,28,1,1,1,1,1,1,1,1,2160,5,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,20,2160,95.0,8,5,1.0,Qwen teacher distillation,485
6,15,1,1,1,1,1,1,1,1,2160,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2160,80.68571428571428,8,5,1.0,Local rule-based fallback,234
15,23,1,1,1,1,1,1,1,1,2161,3,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,18,2161,90.62857142857143,8,5,1.0,Qwen teacher distillation,337
6,15,1,1,1,1,1,1,1,1,2161,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2161,80.6,8,5,1.0,Local rule-based fallback,231
10,25,1,1,1,1,1,1,1,1,2163,4,1,1,0,1,1,1,1,0,1,1,1,1,10,0,1.0,1,15,2163,94.66666666666667,8,5,1.0,Qwen teacher distillation,369
6,14,1,1,1,1,1,1,1,1,2163,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2163,80.62857142857143,8,5,1.0,Local rule-based fallback,232
16,25,1,1,1,1,1,1,1,1,2164,3,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,24,2164,91.0,8,5,1.0,Qwen teacher distillation,428
6,13,1,1,1,1,1,1,1,1,2164,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,2164,80.4,8,5,1.0,Local rule-based fallback,224
12,24,1,1,1,1,1,1,1,1,2165,2,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,16,2165,88.11428571428571,8,5,1.0,Qwen teacher distillation,319
6,13,1,1,1,1,1,1,1,1,2165,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2165,80.45714285714286,8,5,1.0,Local rule-based fallback,226
15,23,1,1,1,1,1,1,1,1,2166,5,1,1,0,1,1,1,1,0,1,1,1,1,10,0,0.8571428571428571,0,14,2166,92.14285714285714,8,5,1.0,Qwen teacher distillation,395
6,15,1,1,1,1,1,1,1,1,2166,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2166,80.77142857142857,8,5,1.0,Local rule-based fallback,237
15,31,1,1,1,1,1,1,1,1,2167,5,1,1,1,1,1,0,1,1,0,1,1,1,10,0,1.0,0,22,2167,95.0,8,5,1.0,Qwen teacher distillation,428
6,14,1,1,1,1,1,1,1,1,2167,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,2167,80.48571428571428,8,5,1.0,Local rule-based fallback,227
12,19,1,1,1,1,1,1,1,1,2168,6,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,14,2168,94.88571428571429,8,5,1.0,Qwen teacher distillation,346
6,14,1,1,1,1,1,1,1,1,2168,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2168,80.54285714285714,8,5,1.0,Local rule-based fallback,229
15,28,1,1,1,1,1,1,1,1,2169,3,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,22,2169,91.0,8,5,1.0,Qwen teacher distillation,368
6,14,1,1,1,1,1,1,1,1,2169,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2169,80.54285714285714,8,5,1.0,Local rule-based fallback,229
13,20,1,1,1,1,1,1,1,1,2170,1,1,1,0,1,1,1,1,0,1,1,1,1,10,0,1.0,0,12,2170,84.88571428571429,8,5,1.0,Qwen teacher distillation,276
6,14,1,1,1,1,1,1,1,1,2170,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,2170,80.45714285714286,8,5,1.0,Local rule-based fallback,226
17,27,1,1,1,1,1,1,1,1,2171,5,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,16,2171,95.0,8,5,1.0,Qwen teacher distillation,421
6,15,1,1,1,1,1,1,1,1,2171,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2171,80.57142857142857,8,5,1.0,Local rule-based fallback,230
15,29,1,1,1,1,1,1,1,1,2172,4,1,1,1,1,1,0,1,1,0,1,1,1,10,0,1.0,0,16,2172,93.0,8,5,1.0,Qwen teacher distillation,369
6,15,1,1,1,1,1,1,1,1,2172,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,2172,80.54285714285714,8,5,1.0,Local rule-based fallback,229
13,21,1,1,1,1,1,1,1,1,2173,2,1,1,0,1,1,1,1,1,1,1,1,1,11,0,1.0,0,19,2173,89.0,8,5,1.0,Qwen teacher distillation,373
6,15,1,1,1,1,1,1,1,1,2173,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2173,80.68571428571428,8,5,1.0,Local rule-based fallback,234
15,29,1,1,1,1,1,1,1,1,2176,2,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,22,2176,89.0,8,5,1.0,Qwen teacher distillation,374
6,15,1,1,1,1,1,1,1,1,2176,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2176,80.8,8,5,1.0,Local rule-based fallback,238
11,24,1,1,1,1,1,1,1,1,2177,5,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,19,2177,93.33333333333333,8,5,1.0,Qwen teacher distillation,396
6,15,1,1,1,1,1,1,1,1,2177,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2177,80.6,8,5,1.0,Local rule-based fallback,231
12,23,1,1,1,1,1,1,1,1,2178,3,1,1,0,1,1,1,1,0,1,1,1,1,10,0,1.0,0,13,2178,91.0,8,5,1.0,Qwen teacher distillation,352
6,15,1,1,1,1,1,1,1,1,2178,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2178,80.71428571428571,8,5,1.0,Local rule-based fallback,235
14,43,1,1,1,1,1,1,1,1,2179,4,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,16,2179,93.0,8,5,1.0,Qwen teacher distillation,425
6,15,1,1,1,1,1,1,1,1,2179,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2179,80.68571428571428,8,5,1.0,Local rule-based fallback,234
12,28,1,1,1,1,1,1,1,1,2180,3,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,26,2180,91.0,8,5,1.0,Qwen teacher distillation,384
6,14,1,1,1,1,1,1,1,1,2180,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2180,80.54285714285714,8,5,1.0,Local rule-based fallback,229
15,29,1,1,1,1,1,1,1,1,2181,3,1,1,0,1,1,1,1,0,1,1,1,1,10,0,1.0,0,20,2181,91.0,8,5,1.0,Qwen teacher distillation,435
6,15,1,1,1,1,1,1,1,1,2181,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2181,80.71428571428571,8,5,1.0,Local rule-based fallback,235
12,24,1,1,1,1,1,1,1,1,2182,5,1,1,1,1,1,0,1,0,0,1,1,1,9,0,1.0,0,10,2182,93.5,8,5,1.0,Qwen teacher distillation,382
6,14,1,1,1,1,1,1,1,1,2182,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,2182,80.4,8,5,1.0,Local rule-based fallback,224
14,27,1,1,1,1,1,1,1,1,2183,4,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,16,2183,93.0,8,5,1.0,Qwen teacher distillation,367
6,15,1,1,1,1,1,1,1,1,2183,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2183,80.68571428571428,8,5,1.0,Local rule-based fallback,234
13,26,1,1,1,1,1,1,1,1,2184,3,1,1,1,1,1,0,1,1,0,1,1,1,10,0,1.0,0,15,2184,91.0,8,5,1.0,Qwen teacher distillation,391
6,14,1,1,1,1,1,1,1,1,2184,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,23,2184,80.34285714285714,8,5,1.0,Local rule-based fallback,222
15,25,1,1,1,1,1,1,1,1,2185,5,1,1,0,1,1,1,1,0,0,1,1,1,9,0,1.0,0,18,2185,93.5,8,5,1.0,Qwen teacher distillation,387
6,13,1,1,1,1,1,1,1,1,2185,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,2185,80.42857142857143,8,5,1.0,Local rule-based fallback,225
13,29,1,1,1,1,1,1,1,1,2186,3,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,18,2186,91.0,8,5,1.0,Qwen teacher distillation,369
6,14,1,1,1,1,1,1,1,1,2186,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2186,80.51428571428572,8,5,1.0,Local rule-based fallback,228
14,28,1,1,1,1,1,1,1,1,2187,2,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,17,2187,89.0,8,5,1.0,Qwen teacher distillation,359
6,15,1,1,1,1,1,1,1,1,2187,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2187,80.54285714285714,8,5,1.0,Local rule-based fallback,229
12,24,1,1,1,1,1,1,1,1,2188,5,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,16,2188,95.0,8,5,1.0,Qwen teacher distillation,399
6,14,1,1,1,1,1,1,1,1,2188,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2188,80.51428571428572,8,5,1.0,Local rule-based fallback,228
15,33,1,1,1,1,1,1,1,1,2189,2,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,17,2189,89.0,8,5,1.0,Qwen teacher distillation,414
6,14,1,1,1,1,1,1,1,1,2189,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,2189,80.4,8,5,1.0,Local rule-based fallback,224
11,23,1,1,1,1,1,1,1,1,2190,3,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,14,2190,88.64761904761905,8,5,1.0,Qwen teacher distillation,326
6,14,1,1,1,1,1,1,1,1,2190,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2190,80.6,8,5,1.0,Local rule-based fallback,231
16,28,1,1,1,1,1,1,1,1,2191,2,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,22,2191,89.0,8,5,1.0,Qwen teacher distillation,432
6,13,1,1,1,1,1,1,1,1,2191,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2191,80.45714285714286,8,5,1.0,Local rule-based fallback,226
13,32,1,1,1,1,1,1,1,1,2192,4,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,18,2192,93.0,8,5,1.0,Qwen teacher distillation,368
6,15,1,1,1,1,1,1,1,1,2192,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2192,80.71428571428571,8,5,1.0,Local rule-based fallback,235
15,30,1,1,1,1,1,1,1,1,2193,4,1,1,0,1,1,1,1,0,1,1,1,1,10,0,1.0,0,20,2193,93.0,8,5,1.0,Qwen teacher distillation,405
6,15,1,1,1,1,1,1,1,1,2193,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2193,80.68571428571428,8,5,1.0,Local rule-based fallback,234
17,30,1,1,1,1,1,1,1,1,2194,4,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,15,2194,93.0,8,5,1.0,Qwen teacher distillation,438
6,15,1,1,1,1,1,1,1,1,2194,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2194,80.77142857142857,8,5,1.0,Local rule-based fallback,237
13,31,1,1,1,1,1,1,1,1,2195,3,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,29,2195,91.0,8,5,1.0,Qwen teacher distillation,405
6,15,1,1,1,1,1,1,1,1,2195,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,27,2195,80.77142857142857,8,5,1.0,Local rule-based fallback,237
16,30,1,1,1,1,1,1,1,1,2196,3,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,22,2196,96.0,8,5,1.0,Qwen teacher distillation,419
6,15,1,1,1,1,1,1,1,1,2196,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2196,80.68571428571428,8,5,1.0,Local rule-based fallback,234
14,33,1,1,1,1,1,1,1,1,2197,2,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,21,2197,89.0,8,5,1.0,Qwen teacher distillation,382
6,15,1,1,1,1,1,1,1,1,2197,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2197,80.65714285714286,8,5,1.0,Local rule-based fallback,233
11,26,1,1,1,1,1,1,1,1,2198,1,1,1,0,1,1,1,1,1,1,1,1,1,11,0,1.0,0,20,2198,85.33333333333333,8,5,1.0,Qwen teacher distillation,356
6,14,1,1,1,1,1,1,1,1,2198,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2198,80.54285714285714,8,5,1.0,Local rule-based fallback,229
13,26,1,1,1,1,1,1,1,1,2199,2,1,1,0,1,1,1,1,0,1,1,1,1,10,0,1.0,0,12,2199,89.0,8,5,1.0,Qwen teacher distillation,388
